profile_id,age,annual_income,state,occupation,education_level,social_category,gender,employment_status,user_type,scheme_id,scheme_category,beneficiary_level,matched_conditions,failed_conditions,missing_conditions,match_percentage,required_documents_count,manual_verification_required,has_failed_condition,has_missing_information,is_individual_scheme,status,relevance_label,is_relevant
P244,19,90000,Maharashtra,student,post-matric,VJNT,female,student,individual,DIS001,Disability Welfare / Transport Aid,individual,8,5,1,0.5714285714285714,7,0,1,1,1,not_eligible,0,0
P244,19,90000,Maharashtra,student,post-matric,VJNT,female,student,individual,SKL002,Skill Development / Entrepreneurship,individual,9,5,0,0.6428571428571429,5,1,1,0,1,not_eligible,0,0
P244,19,90000,Maharashtra,student,post-matric,VJNT,female,student,individual,SOC003,Minority Welfare / Financial Assistance,individual,9,5,0,0.6428571428571429,6,0,1,0,1,not_eligible,0,0
P244,19,90000,Maharashtra,student,post-matric,VJNT,female,student,individual,MIN001,Minority Welfare / Skill & Livelihood,individual,11,3,0,0.7857142857142857,4,0,1,0,1,not_eligible,0,0
P244,19,90000,Maharashtra,student,post-matric,VJNT,female,student,individual,COM001,Commerce & Industry / Recognition,individual,12,2,0,0.8571428571428571,3,1,1,0,1,not_eligible,0,0
P244,19,90000,Maharashtra,student,post-matric,VJNT,female,student,individual,SCI001,Science & Technology / Innovation,individual,12,2,0,0.8571428571428571,5,1,1,0,1,not_eligible,0,0
P244,19,90000,Maharashtra,student,post-matric,VJNT,female,student,individual,FIN002,Financial Inclusion / Entrepreneurship,individual,11,3,0,0.7857142857142857,6,1,1,0,1,not_eligible,0,0
P244,19,90000,Maharashtra,student,post-matric,VJNT,female,student,individual,MED003,Health / Financial Assistance,individual,12,2,0,0.8571428571428571,5,1,1,0,1,not_eligible,0,0
P244,19,90000,Maharashtra,student,post-matric,VJNT,female,student,individual,MED004,Healthcare / Financial Assistance,individual,12,2,0,0.8571428571428571,5,1,1,0,1,not_eligible,0,0
P244,19,90000,Maharashtra,student,post-matric,VJNT,female,student,individual,MED005,Healthcare / Insurance,individual,12,2,0,0.8571428571428571,4,0,1,0,1,not_eligible,0,0
P244,19,90000,Maharashtra,student,post-matric,VJNT,female,student,individual,WOM001,Women & Child Development / Nutrition,individual,11,3,0,0.7857142857142857,3,0,1,0,1,not_eligible,0,0
P244,19,90000,Maharashtra,student,post-matric,VJNT,female,student,individual,HEA001,Healthcare / Pharmaceuticals,individual,12,2,0,0.8571428571428571,5,0,1,0,1,not_eligible,0,0
P244,19,90000,Maharashtra,student,post-matric,VJNT,female,student,individual,EDU003,Education / Nutrition,individual,10,3,1,0.7142857142857143,2,0,1,1,1,not_eligible,0,0
P244,19,90000,Maharashtra,student,post-matric,VJNT,female,student,individual,EDU004,Scholarship / Disability Welfare,individual,9,3,2,0.6428571428571429,6,0,1,1,1,not_eligible,0,0
P244,19,90000,Maharashtra,student,post-matric,VJNT,female,student,individual,EDU005,Scholarship / Social Justice,individual,10,3,1,0.7142857142857143,6,0,1,1,1,not_eligible,0,0
P244,19,90000,Maharashtra,student,post-matric,VJNT,female,student,individual,EDU006,Scholarship / Women Education,individual,10,2,3,0.6666666666666666,5,1,1,1,1,not_eligible,0,0
P244,19,90000,Maharashtra,student,post-matric,VJNT,female,student,individual,RES002,Higher Education / Research Fellowship,individual,7,5,2,0.5,6,1,1,1,1,not_eligible,0,0
P244,19,90000,Maharashtra,student,post-matric,VJNT,female,student,individual,SKI001,Skill Development / Minority Affairs,individual,10,4,0,0.7142857142857143,4,0,1,0,1,not_eligible,0,0
P244,19,90000,Maharashtra,student,post-matric,VJNT,female,student,individual,WOM002,Women & Child Development / Justice,individual,13,1,0,0.9285714285714286,2,0,1,0,1,not_eligible,0,0
P244,19,90000,Maharashtra,student,post-matric,VJNT,female,student,individual,EDU007,Scholarship / Education,individual,10,3,1,0.7142857142857143,6,0,1,1,1,not_eligible,0,0
P244,19,90000,Maharashtra,student,post-matric,VJNT,female,student,individual,RES003,Science & Technology / Research Fellowship,individual,8,5,1,0.5714285714285714,5,1,1,1,1,not_eligible,0,0
P244,19,90000,Maharashtra,student,post-matric,VJNT,female,student,individual,EDU008,Higher Education / Electronics & IT Research,individual,9,3,2,0.6428571428571429,4,1,1,1,1,not_eligible,0,0
P244,19,90000,Maharashtra,student,post-matric,VJNT,female,student,individual,RES004,Science & Technology / Engineering Fellowship,individual,9,4,1,0.6428571428571429,4,1,1,1,1,not_eligible,0,0
P244,19,90000,Maharashtra,student,post-matric,VJNT,female,student,individual,CUL002,Culture / Arts & Performing Arts,individual,11,3,0,0.7857142857142857,5,1,1,0,1,not_eligible,0,0
P244,19,90000,Maharashtra,student,post-matric,VJNT,female,student,individual,CUL003,Culture / State Recognition,individual,10,4,0,0.7142857142857143,5,1,1,0,1,not_eligible,0,0
P244,19,90000,Maharashtra,student,post-matric,VJNT,female,student,individual,CUL004,Culture / Infrastructure Support,individual,11,2,1,0.7857142857142857,5,1,1,1,1,not_eligible,0,0
P245,22,90000,Maharashtra,student,post-matric,VJNT,female,student,individual,MED001,Health / Social Welfare,individual,10,4,0,0.7142857142857143,9,1,1,0,1,not_eligible,0,0
P245,22,90000,Maharashtra,student,post-matric,VJNT,female,student,individual,CUL001,Culture / Pension,individual,10,4,0,0.7142857142857143,8,1,1,0,1,not_eligible,0,0
P245,22,90000,Maharashtra,student,post-matric,VJNT,female,student,individual,SOC001,Social Security / Pension,individual,10,3,1,0.7142857142857143,6,0,1,1,1,not_eligible,0,0
P245,22,90000,Maharashtra,student,post-matric,VJNT,female,student,individual,HOU001,Housing / LGBTQ+ Welfare,individual,11,3,0,0.7857142857142857,3,1,1,0,1,not_eligible,0,0
P245,22,90000,Maharashtra,student,post-matric,VJNT,female,student,individual,EXT001,External Affairs / Overseas Welfare,individual,13,1,0,0.9285714285714286,4,1,1,0,1,not_eligible,0,0
P245,22,90000,Maharashtra,student,post-matric,VJNT,female,student,individual,RUR001,Rural Infrastructure / Energy,community,11,3,0,0.7857142857142857,3,1,1,0,0,not_eligible,0,0
P245,22,90000,Maharashtra,student,post-matric,VJNT,female,student,individual,EDU001,Education / Disability,institution,10,3,1,0.7142857142857143,6,1,1,1,0,not_eligible,0,0
P245,22,90000,Maharashtra,student,post-matric,VJNT,female,student,individual,EDU002,Scholarship / Education,individual,11,3,0,0.7857142857142857,7,0,1,0,1,not_eligible,0,0
P245,22,90000,Maharashtra,student,post-matric,VJNT,female,student,individual,RES001,Research & Development,institution,9,4,1,0.6428571428571429,5,1,1,1,0,not_eligible,0,0
P245,22,90000,Maharashtra,student,post-matric,VJNT,female,student,individual,FIN001,Financial Inclusion / Insurance,individual,13,1,0,0.9285714285714286,4,0,1,0,1,not_eligible,0,0
P245,22,90000,Maharashtra,student,post-matric,VJNT,female,student,individual,AGR001,Fisheries / Social Security,individual,11,3,0,0.7857142857142857,8,1,1,0,1,not_eligible,0,0
P245,22,90000,Maharashtra,student,post-matric,VJNT,female,student,individual,MED002,Health / Financial Assistance,individual,12,2,0,0.8571428571428571,5,1,1,0,1,not_eligible,0,0
P245,22,90000,Maharashtra,student,post-matric,VJNT,female,student,individual,SOC002,Social Security / Healthcare,individual,10,4,0,0.7142857142857143,6,1,1,0,1,not_eligible,0,0
P245,22,90000,Maharashtra,student,post-matric,VJNT,female,student,individual,EMP001,Entrepreneurship / Minority Welfare,individual,8,6,0,0.5714285714285714,6,0,1,0,1,not_eligible,0,0
P245,22,90000,Maharashtra,student,post-matric,VJNT,female,student,individual,SKL001,Skill Development / Agriculture,organization,11,3,0,0.7857142857142857,4,0,1,0,0,not_eligible,0,0
P245,22,90000,Maharashtra,student,post-matric,VJNT,female,student,individual,AGR002,Agriculture / Export Promotion,organization,12,2,0,0.8571428571428571,4,1,1,0,0,not_eligible,0,0
P245,22,90000,Maharashtra,student,post-matric,VJNT,female,student,individual,AGR003,Agriculture / Farm Mechanization,individual,12,2,1,0.8,5,0,1,1,1,not_eligible,0,0
P245,22,90000,Maharashtra,student,post-matric,VJNT,female,student,individual,RUR002,Rural Development / Land Ownership,individual,13,1,0,0.9285714285714286,3,1,1,0,1,not_eligible,0,0
P245,22,90000,Maharashtra,student,post-matric,VJNT,female,student,individual,DIS001,Disability Welfare / Transport Aid,individual,8,5,1,0.5714285714285714,7,0,1,1,1,not_eligible,0,0
P245,22,90000,Maharashtra,student,post-matric,VJNT,female,student,individual,SKL002,Skill Development / Entrepreneurship,individual,9,5,0,0.6428571428571429,5,1,1,0,1,not_eligible,0,0
P245,22,90000,Maharashtra,student,post-matric,VJNT,female,student,individual,SOC003,Minority Welfare / Financial Assistance,individual,9,5,0,0.6428571428571429,6,0,1,0,1,not_eligible,0,0
P245,22,90000,Maharashtra,student,post-matric,VJNT,female,student,individual,MIN001,Minority Welfare / Skill & Livelihood,individual,11,3,0,0.7857142857142857,4,0,1,0,1,not_eligible,0,0
P245,22,90000,Maharashtra,student,post-matric,VJNT,female,student,individual,COM001,Commerce & Industry / Recognition,individual,12,2,0,0.8571428571428571,3,1,1,0,1,not_eligible,0,0
P245,22,90000,Maharashtra,student,post-matric,VJNT,female,student,individual,SCI001,Science & Technology / Innovation,individual,12,2,0,0.8571428571428571,5,1,1,0,1,not_eligible,0,0
P245,22,90000,Maharashtra,student,post-matric,VJNT,female,student,individual,FIN002,Financial Inclusion / Entrepreneurship,individual,11,3,0,0.7857142857142857,6,1,1,0,1,not_eligible,0,0
P245,22,90000,Maharashtra,student,post-matric,VJNT,female,student,individual,MED003,Health / Financial Assistance,individual,12,2,0,0.8571428571428571,5,1,1,0,1,not_eligible,0,0
P245,22,90000,Maharashtra,student,post-matric,VJNT,female,student,individual,MED004,Healthcare / Financial Assistance,individual,12,2,0,0.8571428571428571,5,1,1,0,1,not_eligible,0,0
P245,22,90000,Maharashtra,student,post-matric,VJNT,female,student,individual,MED005,Healthcare / Insurance,individual,12,2,0,0.8571428571428571,4,0,1,0,1,not_eligible,0,0
P245,22,90000,Maharashtra,student,post-matric,VJNT,female,student,individual,WOM001,Women & Child Development / Nutrition,individual,11,3,0,0.7857142857142857,3,0,1,0,1,not_eligible,0,0
P245,22,90000,Maharashtra,student,post-matric,VJNT,female,student,individual,HEA001,Healthcare / Pharmaceuticals,individual,12,2,0,0.8571428571428571,5,0,1,0,1,not_eligible,0,0
P245,22,90000,Maharashtra,student,post-matric,VJNT,female,student,individual,EDU003,Education / Nutrition,individual,10,3,1,0.7142857142857143,2,0,1,1,1,not_eligible,0,0
P245,22,90000,Maharashtra,student,post-matric,VJNT,female,student,individual,EDU004,Scholarship / Disability Welfare,individual,9,3,2,0.6428571428571429,6,0,1,1,1,not_eligible,0,0
P245,22,90000,Maharashtra,student,post-matric,VJNT,female,student,individual,EDU005,Scholarship / Social Justice,individual,10,3,1,0.7142857142857143,6,0,1,1,1,not_eligible,0,0
P245,22,90000,Maharashtra,student,post-matric,VJNT,female,student,individual,EDU006,Scholarship / Women Education,individual,10,2,3,0.6666666666666666,5,1,1,1,1,not_eligible,0,0
P245,22,90000,Maharashtra,student,post-matric,VJNT,female,student,individual,RES002,Higher Education / Research Fellowship,individual,7,5,2,0.5,6,1,1,1,1,not_eligible,0,0
P245,22,90000,Maharashtra,student,post-matric,VJNT,female,student,individual,SKI001,Skill Development / Minority Affairs,individual,10,4,0,0.7142857142857143,4,0,1,0,1,not_eligible,0,0
P245,22,90000,Maharashtra,student,post-matric,VJNT,female,student,individual,WOM002,Women & Child Development / Justice,individual,13,1,0,0.9285714285714286,2,0,1,0,1,not_eligible,0,0
P245,22,90000,Maharashtra,student,post-matric,VJNT,female,student,individual,EDU007,Scholarship / Education,individual,10,3,1,0.7142857142857143,6,0,1,1,1,not_eligible,0,0
P245,22,90000,Maharashtra,student,post-matric,VJNT,female,student,individual,RES003,Science & Technology / Research Fellowship,individual,8,5,1,0.5714285714285714,5,1,1,1,1,not_eligible,0,0
P245,22,90000,Maharashtra,student,post-matric,VJNT,female,student,individual,EDU008,Higher Education / Electronics & IT Research,individual,9,3,2,0.6428571428571429,4,1,1,1,1,not_eligible,0,0
P245,22,90000,Maharashtra,student,post-matric,VJNT,female,student,individual,RES004,Science & Technology / Engineering Fellowship,individual,9,4,1,0.6428571428571429,4,1,1,1,1,not_eligible,0,0
P245,22,90000,Maharashtra,student,post-matric,VJNT,female,student,individual,CUL002,Culture / Arts & Performing Arts,individual,11,3,0,0.7857142857142857,5,1,1,0,1,not_eligible,0,0
P245,22,90000,Maharashtra,student,post-matric,VJNT,female,student,individual,CUL003,Culture / State Recognition,individual,10,4,0,0.7142857142857143,5,1,1,0,1,not_eligible,0,0
P245,22,90000,Maharashtra,student,post-matric,VJNT,female,student,individual,CUL004,Culture / Infrastructure Support,individual,11,2,1,0.7857142857142857,5,1,1,1,1,not_eligible,0,0
P246,22,80000,Maharashtra,student,post-matric,VJNT,female,student,individual,MED001,Health / Social Welfare,individual,10,4,0,0.7142857142857143,9,1,1,0,1,not_eligible,0,0
P246,22,80000,Maharashtra,student,post-matric,VJNT,female,student,individual,CUL001,Culture / Pension,individual,10,4,0,0.7142857142857143,8,1,1,0,1,not_eligible,0,0
P246,22,80000,Maharashtra,student,post-matric,VJNT,female,student,individual,SOC001,Social Security / Pension,individual,10,3,1,0.7142857142857143,6,0,1,1,1,not_eligible,0,0
P246,22,80000,Maharashtra,student,post-matric,VJNT,female,student,individual,HOU001,Housing / LGBTQ+ Welfare,individual,11,3,0,0.7857142857142857,3,1,1,0,1,not_eligible,0,0
P246,22,80000,Maharashtra,student,post-matric,VJNT,female,student,individual,EXT001,External Affairs / Overseas Welfare,individual,13,1,0,0.9285714285714286,4,1,1,0,1,not_eligible,0,0
P246,22,80000,Maharashtra,student,post-matric,VJNT,female,student,individual,RUR001,Rural Infrastructure / Energy,community,11,3,0,0.7857142857142857,3,1,1,0,0,not_eligible,0,0
P246,22,80000,Maharashtra,student,post-matric,VJNT,female,student,individual,EDU001,Education / Disability,institution,10,3,1,0.7142857142857143,6,1,1,1,0,not_eligible,0,0
P246,22,80000,Maharashtra,student,post-matric,VJNT,female,student,individual,EDU002,Scholarship / Education,individual,11,3,0,0.7857142857142857,7,0,1,0,1,not_eligible,0,0
P246,22,80000,Maharashtra,student,post-matric,VJNT,female,student,individual,RES001,Research & Development,institution,9,4,1,0.6428571428571429,5,1,1,1,0,not_eligible,0,0
P246,22,80000,Maharashtra,student,post-matric,VJNT,female,student,individual,FIN001,Financial Inclusion / Insurance,individual,13,1,0,0.9285714285714286,4,0,1,0,1,not_eligible,0,0
P246,22,80000,Maharashtra,student,post-matric,VJNT,female,student,individual,AGR001,Fisheries / Social Security,individual,11,3,0,0.7857142857142857,8,1,1,0,1,not_eligible,0,0
P246,22,80000,Maharashtra,student,post-matric,VJNT,female,student,individual,MED002,Health / Financial Assistance,individual,12,2,0,0.8571428571428571,5,1,1,0,1,not_eligible,0,0
P246,22,80000,Maharashtra,student,post-matric,VJNT,female,student,individual,SOC002,Social Security / Healthcare,individual,10,4,0,0.7142857142857143,6,1,1,0,1,not_eligible,0,0
P246,22,80000,Maharashtra,student,post-matric,VJNT,female,student,individual,EMP001,Entrepreneurship / Minority Welfare,individual,8,6,0,0.5714285714285714,6,0,1,0,1,not_eligible,0,0
P246,22,80000,Maharashtra,student,post-matric,VJNT,female,student,individual,SKL001,Skill Development / Agriculture,organization,11,3,0,0.7857142857142857,4,0,1,0,0,not_eligible,0,0
P246,22,80000,Maharashtra,student,post-matric,VJNT,female,student,individual,AGR002,Agriculture / Export Promotion,organization,12,2,0,0.8571428571428571,4,1,1,0,0,not_eligible,0,0
P246,22,80000,Maharashtra,student,post-matric,VJNT,female,student,individual,AGR003,Agriculture / Farm Mechanization,individual,12,2,1,0.8,5,0,1,1,1,not_eligible,0,0
P246,22,80000,Maharashtra,student,post-matric,VJNT,female,student,individual,RUR002,Rural Development / Land Ownership,individual,13,1,0,0.9285714285714286,3,1,1,0,1,not_eligible,0,0
P246,22,80000,Maharashtra,student,post-matric,VJNT,female,student,individual,DIS001,Disability Welfare / Transport Aid,individual,8,5,1,0.5714285714285714,7,0,1,1,1,not_eligible,0,0
P246,22,80000,Maharashtra,student,post-matric,VJNT,female,student,individual,SKL002,Skill Development / Entrepreneurship,individual,9,5,0,0.6428571428571429,5,1,1,0,1,not_eligible,0,0
P246,22,80000,Maharashtra,student,post-matric,VJNT,female,student,individual,SOC003,Minority Welfare / Financial Assistance,individual,9,5,0,0.6428571428571429,6,0,1,0,1,not_eligible,0,0
P246,22,80000,Maharashtra,student,post-matric,VJNT,female,student,individual,MIN001,Minority Welfare / Skill & Livelihood,individual,11,3,0,0.7857142857142857,4,0,1,0,1,not_eligible,0,0
P246,22,80000,Maharashtra,student,post-matric,VJNT,female,student,individual,COM001,Commerce & Industry / Recognition,individual,12,2,0,0.8571428571428571,3,1,1,0,1,not_eligible,0,0
P246,22,80000,Maharashtra,student,post-matric,VJNT,female,student,individual,SCI001,Science & Technology / Innovation,individual,12,2,0,0.8571428571428571,5,1,1,0,1,not_eligible,0,0
P246,22,80000,Maharashtra,student,post-matric,VJNT,female,student,individual,FIN002,Financial Inclusion / Entrepreneurship,individual,11,3,0,0.7857142857142857,6,1,1,0,1,not_eligible,0,0
P246,22,80000,Maharashtra,student,post-matric,VJNT,female,student,individual,MED003,Health / Financial Assistance,individual,12,2,0,0.8571428571428571,5,1,1,0,1,not_eligible,0,0
